raceId,year,race_name,date,driverId,forename,surname,number,nationality,lap,stop,time,duration,milliseconds
844,2011,Turkish Grand Prix,2011-05-08,39,Narain,Karthikeyan,,Indian,45,3,16:17:26,24.474,24474
844,2011,Turkish Grand Prix,2011-05-08,5,Heikki,Kovalainen,,Finnish,53,3,16:28:36,23.114,23114
844,2011,Turkish Grand Prix,2011-05-08,153,Jaime,Alguersuari,,Spanish,55,4,16:30:31,21.931,21931
845,2011,Spanish Grand Prix,2011-05-22,155,Kamui,Kobayashi,10,Japanese,1,1,14:05:11,24.871,24871
845,2011,Spanish Grand Prix,2011-05-22,815,Sergio,Pérez,11,Mexican,7,1,14:14:14,23.592,23592
845,2011,Spanish Grand Prix,2011-05-22,813,Pastor,Maldonado,13,Venezuelan,8,1,14:15:48,22.689,22689
845,2011,Spanish Grand Prix,2011-05-22,20,Sebastian,Vettel,5,German,9,1,14:16:54,20.253,20253
845,2011,Spanish Grand Prix,2011-05-22,67,Sébastien,Buemi,,Swiss,9,1,14:17:17,20.818,20818
845,2011,Spanish Grand Prix,2011-05-22,4,Fernando,Alonso,14,Spanish,10,1,14:18:23,20.567,20567
845,2011,Spanish Grand Prix,2011-05-22,17,Mark,Webber,,Australian,10,1,14:18:27,20.881,20881
845,2011,Spanish Grand Prix,2011-05-22,30,Michael,Schumacher,,German,10,1,14:18:43,20.084,20084
845,2011,Spanish Grand Prix,2011-05-22,1,Lewis,Hamilton,44,British,11,1,14:19:57,19.761,19761
845,2011,Spanish Grand Prix,2011-05-22,808,Vitaly,Petrov,,Russian,11,1,14:20:14,21.856,21856
845,2011,Spanish Grand Prix,2011-05-22,3,Nico,Rosberg,6,German,11,1,14:20:17,20.647,20647
845,2011,Spanish Grand Prix,2011-05-22,13,Felipe,Massa,19,Brazilian,11,1,14:20:19,20.8,20800
845,2011,Spanish Grand Prix,2011-05-22,153,Jaime,Alguersuari,,Spanish,11,1,14:20:28,20.741,20741
845,2011,Spanish Grand Prix,2011-05-22,22,Rubens,Barrichello,,Brazilian,11,1,14:20:48,29.936,29936
845,2011,Spanish Grand Prix,2011-05-22,16,Adrian,Sutil,99,German,13,1,14:23:57,20.773,20773
845,2011,Spanish Grand Prix,2011-05-22,18,Jenson,Button,22,British,14,1,14:24:51,20.015,20015
845,2011,Spanish Grand Prix,2011-05-22,39,Narain,Karthikeyan,,Indian,14,1,14:25:56,24.843,24843
845,2011,Spanish Grand Prix,2011-05-22,814,Paul,di Resta,40,British,15,1,14:26:40,20.07,20070
845,2011,Spanish Grand Prix,2011-05-22,15,Jarno,Trulli,,Italian,15,1,14:26:50,22.364,22364
845,2011,Spanish Grand Prix,2011-05-22,5,Heikki,Kovalainen,,Finnish,16,1,14:28:30,21.019,21019
845,2011,Spanish Grand Prix,2011-05-22,24,Vitantonio,Liuzzi,,Italian,16,1,14:28:55,23.157,23157
845,2011,Spanish Grand Prix,2011-05-22,10,Timo,Glock,,German,16,1,14:29:00,22.744,22744
845,2011,Spanish Grand Prix,2011-05-22,816,Jérôme,d'Ambrosio,,Belgian,17,1,14:30:41,23.176,23176
845,2011,Spanish Grand Prix,2011-05-22,20,Sebastian,Vettel,5,German,18,2,14:30:44,19.887,19887
845,2011,Spanish Grand Prix,2011-05-22,4,Fernando,Alonso,14,Spanish,19,2,14:32:13,20.238,20238
845,2011,Spanish Grand Prix,2011-05-22,17,Mark,Webber,,Australian,19,2,14:32:16,20.079,20079
845,2011,Spanish Grand Prix,2011-05-22,813,Pastor,Maldonado,13,Venezuelan,20,2,14:34:36,24.821,24821
845,2011,Spanish Grand Prix,2011-05-22,13,Felipe,Massa,19,Brazilian,21,2,14:35:51,21.635,21635
845,2011,Spanish Grand Prix,2011-05-22,2,Nick,Heidfeld,,German,21,1,14:36:21,21.322,21322
845,2011,Spanish Grand Prix,2011-05-22,1,Lewis,Hamilton,44,British,23,2,14:38:08,20.235,20235
845,2011,Spanish Grand Prix,2011-05-22,22,Rubens,Barrichello,,Brazilian,23,2,14:39:40,21.226,21226
845,2011,Spanish Grand Prix,2011-05-22,153,Jaime,Alguersuari,,Spanish,24,2,14:40:47,20.872,20872
845,2011,Spanish Grand Prix,2011-05-22,67,Sébastien,Buemi,,Swiss,25,2,14:42:10,24.745,24745
845,2011,Spanish Grand Prix,2011-05-22,155,Kamui,Kobayashi,10,Japanese,25,2,14:42:46,21.128,21128
845,2011,Spanish Grand Prix,2011-05-22,30,Michael,Schumacher,,German,26,2,14:43:25,20.487,20487
845,2011,Spanish Grand Prix,2011-05-22,808,Vitaly,Petrov,,Russian,26,2,14:43:33,24.232,24232
845,2011,Spanish Grand Prix,2011-05-22,3,Nico,Rosberg,6,German,27,2,14:45:01,19.534,19534
845,2011,Spanish Grand Prix,2011-05-22,4,Fernando,Alonso,14,Spanish,29,3,14:47:26,20.738,20738
845,2011,Spanish Grand Prix,2011-05-22,17,Mark,Webber,,Australian,29,3,14:47:27,20.279,20279
845,2011,Spanish Grand Prix,2011-05-22,5,Heikki,Kovalainen,,Finnish,28,2,14:47:28,20.807,20807
845,2011,Spanish Grand Prix,2011-05-22,815,Sergio,Pérez,11,Mexican,29,2,14:48:40,21.143,21143
845,2011,Spanish Grand Prix,2011-05-22,15,Jarno,Trulli,,Italian,29,2,14:48:41,21.723,21723
845,2011,Spanish Grand Prix,2011-05-22,39,Narain,Karthikeyan,,Indian,28,2,14:48:52,24.448,24448
845,2011,Spanish Grand Prix,2011-05-22,18,Jenson,Button,22,British,30,2,14:49:06,20.763,20763
845,2011,Spanish Grand Prix,2011-05-22,16,Adrian,Sutil,99,German,30,2,14:50:19,20.267,20267
845,2011,Spanish Grand Prix,2011-05-22,814,Paul,di Resta,40,British,32,2,14:53:02,20.126,20126
845,2011,Spanish Grand Prix,2011-05-22,20,Sebastian,Vettel,5,German,34,3,14:54:42,20.426,20426
845,2011,Spanish Grand Prix,2011-05-22,1,Lewis,Hamilton,44,British,35,3,14:56:14,20.473,20473
845,2011,Spanish Grand Prix,2011-05-22,816,Jérôme,d'Ambrosio,,Belgian,34,2,14:58:05,22.982,22982
845,2011,Spanish Grand Prix,2011-05-22,22,Rubens,Barrichello,,Brazilian,35,3,14:58:09,20.65,20650
845,2011,Spanish Grand Prix,2011-05-22,13,Felipe,Massa,19,Brazilian,36,3,14:58:48,22.419,22419
845,2011,Spanish Grand Prix,2011-05-22,813,Pastor,Maldonado,13,Venezuelan,36,3,14:59:14,21.574,21574
845,2011,Spanish Grand Prix,2011-05-22,2,Nick,Heidfeld,,German,36,2,14:59:22,21.953,21953
845,2011,Spanish Grand Prix,2011-05-22,153,Jaime,Alguersuari,,Spanish,36,3,14:59:25,21.019,21019
845,2011,Spanish Grand Prix,2011-05-22,4,Fernando,Alonso,14,Spanish,39,4,15:02:54,20.38,20380
845,2011,Spanish Grand Prix,2011-05-22,10,Timo,Glock,,German,38,2,15:03:54,21.632,21632
845,2011,Spanish Grand Prix,2011-05-22,30,Michael,Schumacher,,German,41,3,15:06:21,20.451,20451
845,2011,Spanish Grand Prix,2011-05-22,808,Vitaly,Petrov,,Russian,41,3,15:06:36,21.739,21739
845,2011,Spanish Grand Prix,2011-05-22,5,Heikki,Kovalainen,,Finnish,41,3,15:07:42,23.068,23068
845,2011,Spanish Grand Prix,2011-05-22,3,Nico,Rosberg,6,German,42,3,15:07:53,20.395,20395
845,2011,Spanish Grand Prix,2011-05-22,67,Sébastien,Buemi,,Swiss,42,3,15:08:31,20.819,20819
845,2011,Spanish Grand Prix,2011-05-22,15,Jarno,Trulli,,Italian,43,3,15:10:27,23.001,23001
845,2011,Spanish Grand Prix,2011-05-22,155,Kamui,Kobayashi,10,Japanese,44,3,15:11:40,20.5,20500
845,2011,Spanish Grand Prix,2011-05-22,17,Mark,Webber,,Australian,47,4,15:14:50,19.984,19984
845,2011,Spanish Grand Prix,2011-05-22,20,Sebastian,Vettel,5,German,48,4,15:15:41,20.292,20292
845,2011,Spanish Grand Prix,2011-05-22,815,Sergio,Pérez,11,Mexican,47,3,15:16:00,21.829,21829
845,2011,Spanish Grand Prix,2011-05-22,18,Jenson,Button,22,British,48,3,15:16:10,20.107,20107
845,2011,Spanish Grand Prix,2011-05-22,1,Lewis,Hamilton,44,British,49,4,15:17:11,20.988,20988
845,2011,Spanish Grand Prix,2011-05-22,16,Adrian,Sutil,99,German,48,3,15:17:54,23.23,23230
845,2011,Spanish Grand Prix,2011-05-22,39,Narain,Karthikeyan,,Indian,47,3,15:19:38,24.298,24298
845,2011,Spanish Grand Prix,2011-05-22,2,Nick,Heidfeld,,German,50,3,15:20:32,20.796,20796
845,2011,Spanish Grand Prix,2011-05-22,153,Jaime,Alguersuari,,Spanish,50,4,15:21:09,23.143,23143
845,2011,Spanish Grand Prix,2011-05-22,816,Jérôme,d'Ambrosio,,Belgian,49,3,15:21:44,21.708,21708
845,2011,Spanish Grand Prix,2011-05-22,814,Paul,di Resta,40,British,51,3,15:22:03,20.573,20573
845,2011,Spanish Grand Prix,2011-05-22,813,Pastor,Maldonado,13,Venezuelan,53,4,15:25:26,22.077,22077
845,2011,Spanish Grand Prix,2011-05-22,10,Timo,Glock,,German,53,3,15:27:29,21.17,21170
845,2011,Spanish Grand Prix,2011-05-22,22,Rubens,Barrichello,,Brazilian,54,4,15:27:32,20.637,20637
846,2011,Monaco Grand Prix,2011-05-29,30,Michael,Schumacher,,German,12,1,14:19:30,35.084,35084
846,2011,Monaco Grand Prix,2011-05-29,18,Jenson,Button,22,British,15,1,14:22:57,25.28,25280
846,2011,Monaco Grand Prix,2011-05-29,3,Nico,Rosberg,6,German,15,1,14:23:33,25.189,25189
846,2011,Monaco Grand Prix,2011-05-29,20,Sebastian,Vettel,5,German,16,1,14:24:15,28.536,28536
846,2011,Monaco Grand Prix,2011-05-29,17,Mark,Webber,,Australian,16,1,14:24:32,37.735,37735
846,2011,Monaco Grand Prix,2011-05-29,4,Fernando,Alonso,14,Spanish,17,1,14:25:41,25.352,25352
846,2011,Monaco Grand Prix,2011-05-29,5,Heikki,Kovalainen,,Finnish,19,1,14:29:21,26.477,26477
846,2011,Monaco Grand Prix,2011-05-29,814,Paul,di Resta,40,British,20,1,14:30:24,24.97,24970
846,2011,Monaco Grand Prix,2011-05-29,1,Lewis,Hamilton,44,British,22,1,14:33:00,31.445,31445
846,2011,Monaco Grand Prix,2011-05-29,10,Timo,Glock,,German,22,1,14:33:33,26.827,26827
846,2011,Monaco Grand Prix,2011-05-29,15,Jarno,Trulli,,Italian,24,1,14:36:13,25.595,25595
846,2011,Monaco Grand Prix,2011-05-29,813,Pastor,Maldonado,13,Venezuelan,25,1,14:37:09,26.468,26468
846,2011,Monaco Grand Prix,2011-05-29,13,Felipe,Massa,19,Brazilian,26,1,14:38:20,26.615,26615
846,2011,Monaco Grand Prix,2011-05-29,39,Narain,Karthikeyan,,Indian,25,1,14:38:46,28.325,28325
846,2011,Monaco Grand Prix,2011-05-29,814,Paul,di Resta,40,British,27,2,14:40:23,19.36,19360
846,2011,Monaco Grand Prix,2011-05-29,808,Vitaly,Petrov,,Russian,28,1,14:41:17,28.856,28856
846,2011,Monaco Grand Prix,2011-05-29,153,Jaime,Alguersuari,,Spanish,29,1,14:43:07,25.907,25907
846,2011,Monaco Grand Prix,2011-05-29,22,Rubens,Barrichello,,Brazilian,32,1,14:46:47,25.921,25921
846,2011,Monaco Grand Prix,2011-05-29,18,Jenson,Button,22,British,33,2,14:46:57,26.421,26421
846,2011,Monaco Grand Prix,2011-05-29,814,Paul,di Resta,40,British,32,3,14:47:35,47.226,47226
846,2011,Monaco Grand Prix,2011-05-29,2,Nick,Heidfeld,,German,33,1,14:48:15,25.851,25851
846,2011,Monaco Grand Prix,2011-05-29,67,Sébastien,Buemi,,Swiss,33,1,14:48:16,26.073,26073
846,2011,Monaco Grand Prix,2011-05-29,4,Fernando,Alonso,14,Spanish,34,2,14:48:45,31.382,31382
846,2011,Monaco Grand Prix,2011-05-29,3,Nico,Rosberg,6,German,33,2,14:48:50,25.31,25310
846,2011,Monaco Grand Prix,2011-05-29,24,Vitantonio,Liuzzi,,Italian,32,1,14:49:02,28.298,28298
846,2011,Monaco Grand Prix,2011-05-29,816,Jérôme,d'Ambrosio,,Belgian,33,1,14:49:39,27.577,27577
846,2011,Monaco Grand Prix,2011-05-29,155,Kamui,Kobayashi,10,Japanese,34,1,14:49:49,28.642,28642
846,2011,Monaco Grand Prix,2011-05-29,16,Adrian,Sutil,99,German,34,1,14:49:51,25.037,25037
846,2011,Monaco Grand Prix,2011-05-29,39,Narain,Karthikeyan,,Indian,33,2,14:51:08,39.917,39917
846,2011,Monaco Grand Prix,2011-05-29,1,Lewis,Hamilton,44,British,43,2,15:03:45,19.347,19347
846,2011,Monaco Grand Prix,2011-05-29,15,Jarno,Trulli,,Italian,46,2,15:09:08,26.065,26065
846,2011,Monaco Grand Prix,2011-05-29,18,Jenson,Button,22,British,48,3,15:09:55,24.67,24670
846,2011,Monaco Grand Prix,2011-05-29,1,Lewis,Hamilton,44,British,49,3,15:12:04,26.977,26977
846,2011,Monaco Grand Prix,2011-05-29,5,Heikki,Kovalainen,,Finnish,52,2,15:17:38,25.878,25878
846,2011,Monaco Grand Prix,2011-05-29,3,Nico,Rosberg,6,German,53,3,15:18:33,25.116,25116
846,2011,Monaco Grand Prix,2011-05-29,813,Pastor,Maldonado,13,Venezuelan,54,2,15:18:38,25.687,25687
846,2011,Monaco Grand Prix,2011-05-29,17,Mark,Webber,,Australian,55,2,15:19:56,26.269,26269
846,2011,Monaco Grand Prix,2011-05-29,153,Jaime,Alguersuari,,Spanish,56,2,15:22:30,27.55,27550
846,2011,Monaco Grand Prix,2011-05-29,67,Sébastien,Buemi,,Swiss,62,2,15:30:24,25.045,25045
846,2011,Monaco Grand Prix,2011-05-29,816,Jérôme,d'Ambrosio,,Belgian,63,2,15:33:21,26.464,26464
846,2011,Monaco Grand Prix,2011-05-29,16,Adrian,Sutil,99,German,68,2,15:37:52,27.879,27879
846,2011,Monaco Grand Prix,2011-05-29,22,Rubens,Barrichello,,Brazilian,68,2,15:38:54,25.675,25675
846,2011,Monaco Grand Prix,2011-05-29,2,Nick,Heidfeld,,German,69,2,15:40:13,26.281,26281
847,2011,Canadian Grand Prix,2011-06-12,18,Jenson,Button,22,British,8,1,13:15:11,23.65,23650
847,2011,Canadian Grand Prix,2011-06-12,24,Vitantonio,Liuzzi,,Italian,9,1,13:17:25,27.202,27202
847,2011,Canadian Grand Prix,2011-06-12,18,Jenson,Button,22,British,13,2,13:25:10,14.501,14501
847,2011,Canadian Grand Prix,2011-06-12,22,Rubens,Barrichello,,Brazilian,15,1,13:28:31,23.305,23305
847,2011,Canadian Grand Prix,2011-06-12,16,Adrian,Sutil,99,German,16,1,13:30:09,24.052,24052
847,2011,Canadian Grand Prix,2011-06-12,4,Fernando,Alonso,14,Spanish,17,1,13:31:21,23.893,23893
847,2011,Canadian Grand Prix,2011-06-12,3,Nico,Rosberg,6,German,17,1,13:31:28,23.105,23105
847,2011,Canadian Grand Prix,2011-06-12,813,Pastor,Maldonado,13,Venezuelan,17,1,13:31:45,23.571,23571
847,2011,Canadian Grand Prix,2011-06-12,67,Sébastien,Buemi,,Swiss,17,1,13:31:50,23.949,23949
847,2011,Canadian Grand Prix,2011-06-12,816,Jérôme,d'Ambrosio,,Belgian,17,1,13:32:07,24.143,24143
847,2011,Canadian Grand Prix,2011-06-12,30,Michael,Schumacher,,German,18,1,13:33:04,24.472,24472
847,2011,Canadian Grand Prix,2011-06-12,4,Fernando,Alonso,14,Spanish,19,2,13:34:54,26.348,26348
847,2011,Canadian Grand Prix,2011-06-12,18,Jenson,Button,22,British,19,3,13:35:02,23.868,23868
847,2011,Canadian Grand Prix,2011-06-12,3,Nico,Rosberg,6,German,19,2,13:35:10,22.986,22986
847,2011,Canadian Grand Prix,2011-06-12,153,Jaime,Alguersuari,,Spanish,19,1,13:35:14,26.045,26045
847,2011,Canadian Grand Prix,2011-06-12,22,Rubens,Barrichello,,Brazilian,19,2,13:35:21,25.066,25066
847,2011,Canadian Grand Prix,2011-06-12,5,Heikki,Kovalainen,,Finnish,19,1,13:35:26,44.037,44037
847,2011,Canadian Grand Prix,2011-06-12,15,Jarno,Trulli,,Italian,19,1,13:35:28,51.684,51684
847,2011,Canadian Grand Prix,2011-06-12,813,Pastor,Maldonado,13,Venezuelan,19,2,13:35:30,24.943,24943
847,2011,Canadian Grand Prix,2011-06-12,20,Sebastian,Vettel,5,German,20,1,13:36:13,23.872,23872
847,2011,Canadian Grand Prix,2011-06-12,17,Mark,Webber,,Australian,20,1,13:36:40,29.546,29546
847,2011,Canadian Grand Prix,2011-06-12,67,Sébastien,Buemi,,Swiss,20,2,13:37:27,24.649,24649
847,2011,Canadian Grand Prix,2011-06-12,13,Felipe,Massa,19,Brazilian,21,1,13:38:09,24.886,24886
847,2011,Canadian Grand Prix,2011-06-12,30,Michael,Schumacher,,German,21,2,13:38:51,24.196,24196
847,2011,Canadian Grand Prix,2011-06-12,816,Jérôme,d'Ambrosio,,Belgian,23,2,13:43:32,30.497,30497
847,2011,Canadian Grand Prix,2011-06-12,816,Jérôme,d'Ambrosio,,Belgian,33,3,16:07:00,24.655,24655
847,2011,Canadian Grand Prix,2011-06-12,30,Michael,Schumacher,,German,34,3,16:08:48,22.832,22832
847,2011,Canadian Grand Prix,2011-06-12,16,Adrian,Sutil,99,German,34,2,16:08:49,22.923,22923
847,2011,Canadian Grand Prix,2011-06-12,10,Timo,Glock,,German,34,1,16:08:50,24.425,24425
847,2011,Canadian Grand Prix,2011-06-12,22,Rubens,Barrichello,,Brazilian,34,3,16:08:51,24.684,24684
847,2011,Canadian Grand Prix,2011-06-12,67,Sébastien,Buemi,,Swiss,34,3,16:08:53,23.97,23970
847,2011,Canadian Grand Prix,2011-06-12,2,Nick,Heidfeld,,German,35,1,16:10:18,23.113,23113
847,2011,Canadian Grand Prix,2011-06-12,814,Paul,di Resta,40,British,35,1,16:10:20,22.479,22479
847,2011,Canadian Grand Prix,2011-06-12,18,Jenson,Button,22,British,35,4,16:10:22,23.589,23589
847,2011,Canadian Grand Prix,2011-06-12,37,Pedro,de la Rosa,,Spanish,35,1,16:10:23,30.288,30288
847,2011,Canadian Grand Prix,2011-06-12,153,Jaime,Alguersuari,,Spanish,35,2,16:10:26,24.863,24863
847,2011,Canadian Grand Prix,2011-06-12,813,Pastor,Maldonado,13,Venezuelan,35,3,16:10:29,23.593,23593
847,2011,Canadian Grand Prix,2011-06-12,24,Vitantonio,Liuzzi,,Italian,35,2,16:10:48,34.897,34897
847,2011,Canadian Grand Prix,2011-06-12,155,Kamui,Kobayashi,10,Japanese,36,1,16:11:49,23.687,23687
847,2011,Canadian Grand Prix,2011-06-12,13,Felipe,Massa,19,Brazilian,36,2,16:11:50,22.742,22742
847,2011,Canadian Grand Prix,2011-06-12,808,Vitaly,Petrov,,Russian,36,1,16:11:52,23.816,23816
847,2011,Canadian Grand Prix,2011-06-12,17,Mark,Webber,,Australian,36,2,16:11:53,22.402,22402
847,2011,Canadian Grand Prix,2011-06-12,4,Fernando,Alonso,14,Spanish,36,3,16:11:54,26.129,26129
847,2011,Canadian Grand Prix,2011-06-12,3,Nico,Rosberg,6,German,36,3,16:11:57,22.735,22735
847,2011,Canadian Grand Prix,2011-06-12,15,Jarno,Trulli,,Italian,36,2,16:12:14,23.332,23332
847,2011,Canadian Grand Prix,2011-06-12,816,Jérôme,d'Ambrosio,,Belgian,36,4,16:12:15,14.538,14538
847,2011,Canadian Grand Prix,2011-06-12,20,Sebastian,Vettel,5,German,37,2,16:13:21,22.958,22958
847,2011,Canadian Grand Prix,2011-06-12,39,Narain,Karthikeyan,,Indian,37,1,16:14:01,29.115,29115
847,2011,Canadian Grand Prix,2011-06-12,18,Jenson,Button,22,British,37,5,16:14:55,31.718,31718
847,2011,Canadian Grand Prix,2011-06-12,814,Paul,di Resta,40,British,43,2,16:24:38,28.63,28630
847,2011,Canadian Grand Prix,2011-06-12,16,Adrian,Sutil,99,German,45,3,16:27:43,14.565,14565
847,2011,Canadian Grand Prix,2011-06-12,16,Adrian,Sutil,99,German,49,4,16:33:51,32.449,32449
847,2011,Canadian Grand Prix,2011-06-12,17,Mark,Webber,,Australian,50,3,16:35:03,22.77,22770
847,2011,Canadian Grand Prix,2011-06-12,22,Rubens,Barrichello,,Brazilian,50,4,16:35:12,23.059,23059
847,2011,Canadian Grand Prix,2011-06-12,67,Sébastien,Buemi,,Swiss,50,4,16:35:23,26.561,26561
847,2011,Canadian Grand Prix,2011-06-12,814,Paul,di Resta,40,British,50,3,16:35:33,14.538,14538
847,2011,Canadian Grand Prix,2011-06-12,18,Jenson,Button,22,British,51,6,16:36:41,23.741,23741
847,2011,Canadian Grand Prix,2011-06-12,153,Jaime,Alguersuari,,Spanish,51,3,16:36:45,23.338,23338
847,2011,Canadian Grand Prix,2011-06-12,813,Pastor,Maldonado,13,Venezuelan,51,4,16:36:46,23.7,23700
847,2011,Canadian Grand Prix,2011-06-12,10,Timo,Glock,,German,51,2,16:37:16,25.079,25079
847,2011,Canadian Grand Prix,2011-06-12,39,Narain,Karthikeyan,,Indian,51,2,16:37:38,29.54,29540
847,2011,Canadian Grand Prix,2011-06-12,30,Michael,Schumacher,,German,52,4,16:37:50,22.869,22869
847,2011,Canadian Grand Prix,2011-06-12,13,Felipe,Massa,19,Brazilian,52,3,16:37:52,22.56,22560
847,2011,Canadian Grand Prix,2011-06-12,2,Nick,Heidfeld,,German,52,2,16:37:57,23.364,23364
847,2011,Canadian Grand Prix,2011-06-12,37,Pedro,de la Rosa,,Spanish,52,2,16:38:22,24.039,24039
847,2011,Canadian Grand Prix,2011-06-12,15,Jarno,Trulli,,Italian,52,3,16:38:45,25.14,25140
847,2011,Canadian Grand Prix,2011-06-12,816,Jérôme,d'Ambrosio,,Belgian,52,5,16:38:56,30.714,30714
847,2011,Canadian Grand Prix,2011-06-12,20,Sebastian,Vettel,5,German,53,3,16:39:07,22.526,22526
847,2011,Canadian Grand Prix,2011-06-12,24,Vitantonio,Liuzzi,,Italian,52,3,16:39:20,33.278,33278
847,2011,Canadian Grand Prix,2011-06-12,155,Kamui,Kobayashi,10,Japanese,53,2,16:39:22,24.618,24618
847,2011,Canadian Grand Prix,2011-06-12,808,Vitaly,Petrov,,Russian,53,2,16:39:31,24.145,24145
847,2011,Canadian Grand Prix,2011-06-12,3,Nico,Rosberg,6,German,53,4,16:39:36,22.702,22702
847,2011,Canadian Grand Prix,2011-06-12,13,Felipe,Massa,19,Brazilian,53,4,16:39:50,28.346,28346
847,2011,Canadian Grand Prix,2011-06-12,814,Paul,di Resta,40,British,53,4,16:40:04,23.129,23129
847,2011,Canadian Grand Prix,2011-06-12,813,Pastor,Maldonado,13,Venezuelan,61,5,16:53:19,31.701,31701
848,2011,European Grand Prix,2011-06-26,813,Pastor,Maldonado,13,Venezuelan,10,1,14:22:02,21.301,21301
848,2011,European Grand Prix,2011-06-26,2,Nick,Heidfeld,,German,11,1,14:23:23,22.114,22114
848,2011,European Grand Prix,2011-06-26,22,Rubens,Barrichello,,Brazilian,11,1,14:23:27,21.163,21163
848,2011,European Grand Prix,2011-06-26,155,Kamui,Kobayashi,10,Japanese,11,1,14:23:29,23.492,23492
848,2011,European Grand Prix,2011-06-26,1,Lewis,Hamilton,44,British,12,1,14:24:49,20.34,20340
848,2011,European Grand Prix,2011-06-26,3,Nico,Rosberg,6,German,12,1,14:25:02,21.054,21054
848,2011,European Grand Prix,2011-06-26,16,Adrian,Sutil,99,German,12,1,14:25:09,20.676,20676
848,2011,European Grand Prix,2011-06-26,17,Mark,Webber,,Australian,13,1,14:26:28,20.465,20465
848,2011,European Grand Prix,2011-06-26,20,Sebastian,Vettel,5,German,14,1,14:28:11,21.006,21006
848,2011,European Grand Prix,2011-06-26,4,Fernando,Alonso,14,Spanish,14,1,14:28:15,21.477,21477
848,2011,European Grand Prix,2011-06-26,18,Jenson,Button,22,British,14,1,14:28:31,20.997,20997
848,2011,European Grand Prix,2011-06-26,30,Michael,Schumacher,,German,14,1,14:28:40,21.201,21201
848,2011,European Grand Prix,2011-06-26,814,Paul,di Resta,40,British,14,1,14:28:51,20.567,20567
848,2011,European Grand Prix,2011-06-26,67,Sébastien,Buemi,,Swiss,14,1,14:28:54,21.321,21321
848,2011,European Grand Prix,2011-06-26,5,Heikki,Kovalainen,,Finnish,14,1,14:29:11,23.241,23241
848,2011,European Grand Prix,2011-06-26,39,Narain,Karthikeyan,,Indian,14,1,14:29:43,28.03,28030
848,2011,European Grand Prix,2011-06-26,13,Felipe,Massa,19,Brazilian,15,1,14:30:07,20.718,20718
848,2011,European Grand Prix,2011-06-26,808,Vitaly,Petrov,,Russian,15,1,14:30:49,22.104,22104
848,2011,European Grand Prix,2011-06-26,30,Michael,Schumacher,,German,15,2,14:30:59,30.665,30665
848,2011,European Grand Prix,2011-06-26,24,Vitantonio,Liuzzi,,Italian,15,1,14:31:23,24.459,24459
848,2011,European Grand Prix,2011-06-26,10,Timo,Glock,,German,17,1,14:34:56,21.9,21900
848,2011,European Grand Prix,2011-06-26,15,Jarno,Trulli,,Italian,18,1,14:36:30,23.327,23327
848,2011,European Grand Prix,2011-06-26,816,Jérôme,d'Ambrosio,,Belgian,18,1,14:36:56,21.943,21943
848,2011,European Grand Prix,2011-06-26,153,Jaime,Alguersuari,,Spanish,19,1,14:37:50,21.391,21391
848,2011,European Grand Prix,2011-06-26,1,Lewis,Hamilton,44,British,24,2,14:46:06,21.035,21035
848,2011,European Grand Prix,2011-06-26,815,Sergio,Pérez,11,Mexican,25,1,14:48:56,21.939,21939
848,2011,European Grand Prix,2011-06-26,67,Sébastien,Buemi,,Swiss,26,2,14:50:28,20.46,20460
848,2011,European Grand Prix,2011-06-26,5,Heikki,Kovalainen,,Finnish,26,2,14:51:06,21.126,21126
848,2011,European Grand Prix,2011-06-26,2,Nick,Heidfeld,,German,27,2,14:52:04,22.285,22285
848,2011,European Grand Prix,2011-06-26,814,Paul,di Resta,40,British,27,2,14:52:08,20.818,20818
848,2011,European Grand Prix,2011-06-26,808,Vitaly,Petrov,,Russian,27,2,14:52:26,21.168,21168
848,2011,European Grand Prix,2011-06-26,17,Mark,Webber,,Australian,28,2,14:52:53,20.319,20319
848,2011,European Grand Prix,2011-06-26,16,Adrian,Sutil,99,German,28,2,14:53:47,20.286,20286
848,2011,European Grand Prix,2011-06-26,22,Rubens,Barrichello,,Brazilian,28,2,14:53:53,21.262,21262
